time,y_true,y_pred
2025-07-23 06:05:00,83.04,83.6
2025-07-23 06:10:00,85.2,83.52
2025-07-23 06:15:00,80.16,83.86
2025-07-23 06:20:00,85.92,83.1
2025-07-23 06:25:00,79.92,83.53999999999999
2025-07-23 06:30:00,82.92,83.16999999999999
2025-07-23 06:35:00,82.68,82.99
2025-07-23 06:40:00,84.12,82.86999999999999
2025-07-23 06:45:00,82.8,83.01
2025-07-23 06:50:00,82.68,82.99
2025-07-23 06:55:00,85.32,83.03999999999998
2025-07-23 07:00:00,82.8,83.19
2025-07-23 07:05:00,84.72,83.13
2025-07-23 07:10:00,80.76,83.27
2025-07-23 07:15:00,85.44,82.89999999999999
2025-07-23 07:20:00,82.2,83.34000000000002
2025-07-23 07:25:00,83.76,83.03000000000002
2025-07-23 07:30:00,83.4,83.35000000000001
2025-07-23 07:35:00,81.48,83.39000000000001
2025-07-23 07:40:00,81.48,83.29
2025-07-23 07:45:00,83.52,83.07000000000001
2025-07-23 07:50:00,84.0,83.13
2025-07-23 07:55:00,81.0,83.24000000000001
2025-07-23 08:00:00,85.92,82.88
2025-07-23 08:05:00,82.8,83.14
2025-07-23 08:10:00,83.76,82.97999999999999
2025-07-23 08:15:00,81.12,83.22999999999999
2025-07-23 08:20:00,85.32,82.86999999999999
2025-07-23 08:25:00,82.56,83.13
2025-07-23 08:30:00,84.0,83.02999999999999
2025-07-23 08:35:00,80.88,83.08
2025-07-23 08:40:00,86.04,83.03
2025-07-23 08:45:00,82.08,83.41
2025-07-23 08:50:00,83.88,83.29
2025-07-23 08:55:00,86.16,83.28
2025-07-23 09:00:00,80.28,83.71
2025-07-23 09:05:00,85.92,83.24
2025-07-23 09:10:00,85.32,83.49999999999999
2025-07-23 09:15:00,85.44,83.63
2025-07-23 09:20:00,82.2,83.99
2025-07-23 09:25:00,87.0,83.73
2025-07-23 09:30:00,83.88,84.10000000000001
2025-07-23 09:35:00,83.4,84.09
2025-07-23 09:40:00,84.84,84.3
2025-07-23 09:45:00,86.4,84.2
2025-07-23 09:50:00,83.76,84.56
2025-07-23 09:55:00,86.28,84.55
2025-07-23 10:00:00,88.8,84.56
2025-07-23 10:05:00,85.32,85.27
2025-07-23 10:10:00,85.8,85.21999999999998
2025-07-23 10:15:00,83.88,85.25999999999999
2025-07-23 10:20:00,89.64,85.12999999999998
2025-07-23 10:25:00,82.2,85.75
2025-07-23 10:30:00,87.96,85.35000000000001
2025-07-23 10:35:00,85.92,85.69
2025-07-23 10:40:00,85.8,85.90000000000002
2025-07-23 10:45:00,86.16,85.98
2025-07-23 10:50:00,84.72,85.96
2025-07-23 10:55:00,89.16,86.03999999999998
2025-07-23 11:00:00,85.8,86.27999999999999
2025-07-23 11:05:00,89.04,86.02999999999999
2025-07-23 11:10:00,84.84,86.33999999999999
2025-07-23 11:15:00,89.52,86.25999999999999
2025-07-23 11:20:00,87.6,86.73
2025-07-23 11:25:00,86.28,86.56
2025-07-23 11:30:00,86.64,86.89999999999999
2025-07-23 11:35:00,86.88,86.79
2025-07-23 11:40:00,86.4,86.87
2025-07-23 11:45:00,86.88,86.92
2025-07-23 11:50:00,89.4,86.98
2025-07-23 11:55:00,85.68,87.37
2025-07-23 12:00:00,91.8,87.08
2025-07-23 12:05:00,87.24,87.58
2025-07-23 12:10:00,88.8,87.42999999999999
2025-07-23 12:15:00,86.16,87.75999999999999
2025-07-23 12:20:00,89.76,87.48
2025-07-23 12:25:00,86.64,87.66000000000001
2025-07-23 12:30:00,88.08,87.69
2025-07-23 12:35:00,86.16,87.80999999999999
2025-07-23 12:40:00,91.8,87.75
2025-07-23 12:45:00,87.6,88.2
2025-07-23 12:50:00,85.92,88.25999999999999
2025-07-23 12:55:00,90.48,87.96999999999998
2025-07-23 13:00:00,84.0,88.36999999999999
2025-07-23 13:05:00,90.72,87.71999999999998
2025-07-23 13:10:00,87.6,88.00999999999999
2025-07-23 13:15:00,86.16,87.90999999999998
2025-07-23 13:20:00,88.8,87.91000000000001
2025-07-23 13:25:00,90.12,87.83
2025-07-23 13:30:00,87.12,88.12
2025-07-23 13:35:00,87.0,88.04
2025-07-23 13:40:00,91.32,88.11
2025-07-23 13:45:00,85.56,88.07
2025-07-23 13:50:00,87.6,87.89999999999999
2025-07-23 13:55:00,84.72,88.03999999999998
2025-07-23 14:00:00,89.64,87.55999999999999
2025-07-23 14:05:00,83.04,88.02999999999999
2025-07-23 14:10:00,85.56,87.39
2025-07-23 14:15:00,86.16,87.22000000000001
2025-07-23 14:20:00,86.76,87.22000000000001
2025-07-23 14:25:00,86.28,87.05
2025-07-23 14:30:00,84.24,86.73
2025-07-23 14:35:00,90.72,86.49
2025-07-23 14:40:00,82.68,86.8
2025-07-23 14:45:00,89.4,86.08
2025-07-23 14:50:00,86.52,86.40000000000002
2025-07-23 14:55:00,87.72,86.31000000000002
2025-07-23 15:00:00,89.28,86.55999999999999
2025-07-23 15:05:00,87.0,86.53000000000002
2025-07-23 15:10:00,88.2,86.86
2025-07-23 15:15:00,89.76,87.08
2025-07-23 15:20:00,90.36,87.38000000000001
2025-07-23 15:25:00,86.76,87.67999999999999
2025-07-23 15:30:00,92.4,87.72000000000001
2025-07-23 15:35:00,88.2,88.39999999999999
2025-07-23 15:40:00,89.76,88.19
2025-07-23 15:45:00,88.2,88.78000000000002
2025-07-23 15:50:00,90.72,88.68
2025-07-23 15:55:00,88.44,89.03000000000002
2025-07-23 16:00:00,88.2,89.09000000000002
2025-07-23 16:05:00,91.68,89.00000000000001
2025-07-23 16:10:00,90.6,89.39000000000003
2025-07-23 16:15:00,92.28,89.59000000000002
2025-07-23 16:20:00,89.64,89.80000000000001
2025-07-23 16:25:00,91.56,89.74000000000001
2025-07-23 16:30:00,88.68,90.14
2025-07-23 16:35:00,94.56,89.83
2025-07-23 16:40:00,88.56,90.36
2025-07-23 16:45:00,90.6,90.25999999999999
2025-07-23 16:50:00,89.52,90.45999999999998
2025-07-23 16:55:00,92.16,90.36
2025-07-23 17:00:00,90.36,90.67
2025-07-23 17:05:00,89.64,90.85000000000001
2025-07-23 17:10:00,92.76,90.68
2025-07-23 17:15:00,91.44,90.86000000000001
2025-07-23 17:20:00,93.72,90.79
2025-07-23 17:25:00,89.52,91.13
2025-07-23 17:30:00,94.8,90.96
2025-07-23 17:35:00,89.28,91.46999999999998
2025-07-23 17:40:00,92.76,91.02999999999999
2025-07-23 17:45:00,89.52,91.38
2025-07-23 17:50:00,91.92,91.29
2025-07-23 17:55:00,89.88,91.49
2025-07-23 18:00:00,93.72,91.3
2025-07-23 18:05:00,90.72,91.58
2025-07-23 18:10:00,91.2,91.67
2025-07-23 18:15:00,92.52,91.54
2025-07-23 18:20:00,88.56,91.63000000000001
2025-07-23 18:25:00,94.2,91.2
2025-07-23 18:30:00,89.16,91.59000000000002
2025-07-23 18:35:00,94.2,91.12
2025-07-23 18:40:00,89.04,91.52999999999999
